Año_Transfer,Periodo_de_corte,Nit_Transfer,Name_Entidad,Codigo_Departamento,Departamento,Codigo_del_Impuesto,Concepto,Tipo_Sorteo,ValorTransferido,Mes
2020,8,890000474,Lotería del Quindio,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,2529000,Agosto
2020,8,890399027,Lotería del Valle,20,Cesar,1,Impuesto a foráneas,Ordinario,3646500,Agosto
2020,8,890801007,Lotería de Manizales,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,3058117,Agosto
2020,8,891500650,Lotería del Cauca,86,Putumayo,1,Impuesto a foráneas,Ordinario,343575,Agosto
2020,8,800244699,Lotería del Huila,47,Magdalena,1,Impuesto a foráneas,Ordinario,412875,Agosto
2020,8,860026634,Sorteo Extra de Colombia,52,Nariño,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,23676987,Agosto
2020,8,890399027,Lotería del Valle,97,Vaupés,1,Impuesto a foráneas,Ordinario,600,Agosto
2020,8,860026634,Sorteo Extra de Colombia,20,Cesar,1,Impuesto a foráneas,ExtraOrdinario,1661400,Agosto
2020,8,891801039,Lotería de Boyacá,20,Cesar,1,Impuesto a foráneas,Ordinario,6769125,Agosto
2020,8,890201725,Lotería Santander,66,Risaralda,1,Impuesto a foráneas,Ordinario,268500,Agosto
2020,8,899999270,Lotería de Bogotá,52,Nariño,1,Impuesto a foráneas,Ordinario,2330250,Agosto
2020,8,890201725,Lotería Santander,85,Casanare,1,Impuesto a foráneas,Ordinario,745125,Agosto
2020,8,890980058,Lotería de Medellín,97,Vaupés,1,Impuesto a foráneas,Ordinario,42000,Agosto
2020,8,890801007,Lotería de Manizales,52,Nariño,1,Impuesto a foráneas,Ordinario,715688,Agosto
2020,8,800123949,Lotería del Meta,73,Tolima,1,Impuesto a foráneas,Ordinario,1059075,Agosto
2020,8,860037234,Lotería de Cundinamarca,73,Tolima,1,Impuesto a foráneas,Ordinario,2464200,Agosto
2020,8,891801039,Lotería de Boyacá,15,Boyacá,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,756823800,Agosto
2020,8,890801007,Lotería de Manizales,41,Huila,1,Impuesto a foráneas,Ordinario,1487063,Agosto
2020,8,860037234,Lotería de Cundinamarca,99,Vichada,1,Impuesto a foráneas,Ordinario,1500,Agosto
2020,8,800240153,Lotería del Risaralda,5,Antioquia,1,Impuesto a foráneas,Ordinario,2804850,Agosto
2020,8,890000474,Lotería del Quindio,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,15575000,Agosto
2020,8,800240153,Lotería del Risaralda,70,Sucre,1,Impuesto a foráneas,Ordinario,112950,Agosto
2020,8,891500650,Lotería del Cauca,19,Cauca,3,Impuesto a ganadores,ExtraOrdinario,125955,Agosto
2020,8,899999025,Lotería de la Cruz Roja,63,Quindio,1,Impuesto a foráneas,Ordinario,2526750,Agosto
2020,8,860026634,Sorteo Extra de Colombia,73,Tolima,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,23676987,Agosto
2020,8,860026634,Sorteo Extra de Colombia,41,Huila,1,Impuesto a foráneas,ExtraOrdinario,1830075,Agosto
2020,8,800240153,Lotería del Risaralda,68,Santander,1,Impuesto a foráneas,Ordinario,82800,Agosto
2020,8,899999270,Lotería de Bogotá,95,Guaviare,1,Impuesto a foráneas,Ordinario,186000,Agosto
2020,8,891500650,Lotería del Cauca,99,Vichada,1,Impuesto a foráneas,Ordinario,44100,Agosto
2020,8,890399027,Lotería del Valle,17,Caldas,1,Impuesto a foráneas,Ordinario,1778100,Agosto
2020,8,891801039,Lotería de Boyacá,68,Santander,1,Impuesto a foráneas,Ordinario,14633250,Agosto
2020,8,800123949,Lotería del Meta,19,Cauca,1,Impuesto a foráneas,Ordinario,7200,Agosto
2020,8,809008775,Lotería del Tolima,91,Amazonas,1,Impuesto a foráneas,Ordinario,65025,Agosto
2020,8,860026634,Sorteo Extra de Colombia,81,Arauca,1,Impuesto a foráneas,ExtraOrdinario,326625,Agosto
2020,8,890201725,Lotería Santander,20,Cesar,1,Impuesto a foráneas,Ordinario,2401875,Agosto
2020,8,800244699,Lotería del Huila,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,5645000,Agosto
2020,8,890801007,Lotería de Manizales,23,Córdoba,1,Impuesto a foráneas,Ordinario,32813,Agosto
2020,8,800240153,Lotería del Risaralda,27,Chocó,1,Impuesto a foráneas,Ordinario,211725,Agosto
2020,8,860037234,Lotería de Cundinamarca,91,Amazonas,1,Impuesto a foráneas,Ordinario,107100,Agosto
2020,8,860037234,Lotería de Cundinamarca,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,25618200,Agosto
2020,8,800123949,Lotería del Meta,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,10046025,Agosto
2020,8,891801039,Lotería de Boyacá,63,Quindio,1,Impuesto a foráneas,Ordinario,14111250,Agosto
2020,8,800244699,Lotería del Huila,27,Chocó,1,Impuesto a foráneas,Ordinario,350325,Agosto
2020,8,800123949,Lotería del Meta,17,Caldas,1,Impuesto a foráneas,Ordinario,91575,Agosto
2020,8,860026634,Sorteo Extra de Colombia,91,Amazonas,1,Impuesto a foráneas,ExtraOrdinario,71175,Agosto
2020,8,899999270,Lotería de Bogotá,41,Huila,1,Impuesto a foráneas,Ordinario,7200000,Agosto
2020,8,890201725,Lotería Santander,23,Córdoba,1,Impuesto a foráneas,Ordinario,18750,Agosto
2020,8,890201725,Lotería Santander,19,Cauca,1,Impuesto a foráneas,Ordinario,38250,Agosto
2020,8,800244699,Lotería del Huila,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,20025,Agosto
2020,8,809008775,Lotería del Tolima,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,10541000,Agosto
2020,8,860026634,Sorteo Extra de Colombia,52,Nariño,3,Impuesto a ganadores,ExtraOrdinario,3525402,Agosto
2020,8,800244699,Lotería del Huila,19,Cauca,1,Impuesto a foráneas,Ordinario,1550025,Agosto
2020,8,899999270,Lotería de Bogotá,20,Cesar,1,Impuesto a foráneas,Ordinario,4163250,Agosto
2020,8,891500650,Lotería del Cauca,13,Bolívar,1,Impuesto a foráneas,Ordinario,2897325,Agosto
2020,8,800123949,Lotería del Meta,41,Huila,1,Impuesto a foráneas,Ordinario,325800,Agosto
2020,8,890201725,Lotería Santander,47,Magdalena,1,Impuesto a foráneas,Ordinario,2578500,Agosto
2020,8,860037234,Lotería de Cundinamarca,81,Arauca,1,Impuesto a foráneas,Ordinario,554400,Agosto
2020,8,860037234,Lotería de Cundinamarca,50,Meta,1,Impuesto a foráneas,Ordinario,6210000,Agosto
2020,8,890000474,Lotería del Quindio,18,Caquetá,1,Impuesto a foráneas,Ordinario,187800,Agosto
2020,8,890000474,Lotería del Quindio,70,Sucre,1,Impuesto a foráneas,Ordinario,259200,Agosto
2020,8,800123949,Lotería del Meta,81,Arauca,1,Impuesto a foráneas,Ordinario,354150,Agosto
2020,8,890399027,Lotería del Valle,76,Valle Del Cauca,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,372801600,Agosto
2020,8,860026634,Sorteo Extra de Colombia,94,Guainía,1,Impuesto a foráneas,ExtraOrdinario,39000,Agosto
2020,8,860026634,Sorteo Extra de Colombia,27,Chocó,1,Impuesto a foráneas,ExtraOrdinario,693225,Agosto
2020,8,860026634,Sorteo Extra de Colombia,85,Casanare,1,Impuesto a foráneas,ExtraOrdinario,536250,Agosto
2020,8,890201725,Lotería Santander,88,San Andrés,1,Impuesto a foráneas,Ordinario,102750,Agosto
2020,8,800244699,Lotería del Huila,99,Vichada,1,Impuesto a foráneas,Ordinario,225,Agosto
2020,8,800123949,Lotería del Meta,47,Magdalena,1,Impuesto a foráneas,Ordinario,474075,Agosto
2020,8,800240153,Lotería del Risaralda,63,Quindio,1,Impuesto a foráneas,Ordinario,4511700,Agosto
2020,8,899999270,Lotería de Bogotá,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,3599625,Agosto
2020,8,899999025,Lotería de la Cruz Roja,41,Huila,1,Impuesto a foráneas,Ordinario,1474875,Agosto
2020,8,860037234,Lotería de Cundinamarca,27,Chocó,1,Impuesto a foráneas,Ordinario,1350600,Agosto
2020,8,891500650,Lotería del Cauca,27,Chocó,1,Impuesto a foráneas,Ordinario,195075,Agosto
2020,8,860026634,Sorteo Extra de Colombia,99,Vichada,1,Impuesto a foráneas,ExtraOrdinario,40950,Agosto
2020,8,899999025,Lotería de la Cruz Roja,81,Arauca,1,Impuesto a foráneas,Ordinario,662625,Agosto
2020,8,890399027,Lotería del Valle,19,Cauca,1,Impuesto a foráneas,Ordinario,14259600,Agosto
2020,8,860037234,Lotería de Cundinamarca,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,3219000,Agosto
2020,8,800240153,Lotería del Risaralda,52,Nariño,1,Impuesto a foráneas,Ordinario,741150,Agosto
2020,8,860037234,Lotería de Cundinamarca,68,Santander,1,Impuesto a foráneas,Ordinario,8438400,Agosto
2020,8,860026634,Sorteo Extra de Colombia,8,Atlántico,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,23676987,Agosto
2020,8,809008775,Lotería del Tolima,85,Casanare,1,Impuesto a foráneas,Ordinario,385425,Agosto
2020,8,800240153,Lotería del Risaralda,85,Casanare,1,Impuesto a foráneas,Ordinario,216450,Agosto
2020,8,800244699,Lotería del Huila,63,Quindio,1,Impuesto a foráneas,Ordinario,2696850,Agosto
2020,8,891500650,Lotería del Cauca,15,Boyacá,1,Impuesto a foráneas,Ordinario,483750,Agosto
2020,8,899999270,Lotería de Bogotá,81,Arauca,1,Impuesto a foráneas,Ordinario,578625,Agosto
2020,8,800123949,Lotería del Meta,91,Amazonas,1,Impuesto a foráneas,Ordinario,41850,Agosto
2020,8,890201725,Lotería Santander,73,Tolima,1,Impuesto a foráneas,Ordinario,740250,Agosto
2020,8,800123949,Lotería del Meta,44,La Guajira,1,Impuesto a foráneas,Ordinario,350100,Agosto
2020,8,890980058,Lotería de Medellín,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,19018000,Agosto
2020,8,891801039,Lotería de Boyacá,95,Guaviare,1,Impuesto a foráneas,Ordinario,869250,Agosto
2020,8,860026634,Sorteo Extra de Colombia,70,Sucre,1,Impuesto a foráneas,ExtraOrdinario,1736475,Agosto
2020,8,809008775,Lotería del Tolima,44,La Guajira,1,Impuesto a foráneas,Ordinario,521550,Agosto
2020,8,890000474,Lotería del Quindio,52,Nariño,1,Impuesto a foráneas,Ordinario,779100,Agosto
2020,8,891500650,Lotería del Cauca,44,La Guajira,1,Impuesto a foráneas,Ordinario,525600,Agosto
2020,8,800240153,Lotería del Risaralda,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,17325,Agosto
2020,8,890801007,Lotería de Manizales,70,Sucre,1,Impuesto a foráneas,Ordinario,228375,Agosto
2020,8,890399027,Lotería del Valle,11,Bogotá D.C.,1,Impuesto a foráneas,Ordinario,7119923,Agosto
2020,8,891500650,Lotería del Cauca,95,Guaviare,1,Impuesto a foráneas,Ordinario,87075,Agosto
2020,8,890000474,Lotería del Quindio,8,Atlántico,1,Impuesto a foráneas,Ordinario,2687550,Agosto
2020,8,890201725,Lotería Santander,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,1678875,Agosto
2020,8,890801007,Lotería de Manizales,81,Arauca,1,Impuesto a foráneas,Ordinario,132188,Agosto
2020,8,860026634,Sorteo Extra de Colombia,44,La Guajira,1,Impuesto a foráneas,ExtraOrdinario,793650,Agosto
2020,8,890201725,Lotería Santander,5,Antioquia,1,Impuesto a foráneas,Ordinario,1724625,Agosto
2020,8,899999270,Lotería de Bogotá,13,Bolívar,1,Impuesto a foráneas,Ordinario,4690500,Agosto
2020,8,809008775,Lotería del Tolima,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,28350,Agosto
2020,8,890980058,Lotería de Medellín,50,Meta,1,Impuesto a foráneas,Ordinario,1939350,Agosto
2020,8,899999025,Lotería de la Cruz Roja,18,Caquetá,1,Impuesto a foráneas,Ordinario,188250,Agosto
2020,8,891801039,Lotería de Boyacá,23,Córdoba,1,Impuesto a foráneas,Ordinario,3931500,Agosto
2020,8,899999025,Lotería de la Cruz Roja,68,Santander,1,Impuesto a foráneas,Ordinario,8404125,Agosto
2020,8,899999270,Lotería de Bogotá,23,Córdoba,1,Impuesto a foráneas,Ordinario,8343375,Agosto
2020,8,800244699,Lotería del Huila,73,Tolima,1,Impuesto a foráneas,Ordinario,3457125,Agosto
2020,8,860026634,Sorteo Extra de Colombia,50,Meta,1,Impuesto a foráneas,ExtraOrdinario,1916850,Agosto
2020,8,891801039,Lotería de Boyacá,70,Sucre,1,Impuesto a foráneas,Ordinario,2352000,Agosto
2020,8,891801039,Lotería de Boyacá,81,Arauca,1,Impuesto a foráneas,Ordinario,658875,Agosto
2020,8,890000474,Lotería del Quindio,44,La Guajira,1,Impuesto a foráneas,Ordinario,142950,Agosto
2020,8,800240153,Lotería del Risaralda,13,Bolívar,1,Impuesto a foráneas,Ordinario,814500,Agosto
2020,8,800244699,Lotería del Huila,41,Huila,9,Premios No Reclamados,Ordinario,81838114,Agosto
2020,8,890399027,Lotería del Valle,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,477300,Agosto
2020,8,860026634,Sorteo Extra de Colombia,76,Valle Del Cauca,1,Impuesto a foráneas,ExtraOrdinario,18782400,Agosto
2020,8,899999025,Lotería de la Cruz Roja,86,Putumayo,1,Impuesto a foráneas,Ordinario,464250,Agosto
2020,8,890399027,Lotería del Valle,47,Magdalena,1,Impuesto a foráneas,Ordinario,795300,Agosto
2020,8,800123949,Lotería del Meta,70,Sucre,1,Impuesto a foráneas,Ordinario,76950,Agosto
2020,8,899999025,Lotería de la Cruz Roja,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,3183375,Agosto
2020,8,890801007,Lotería de Manizales,5,Antioquia,1,Impuesto a foráneas,Ordinario,22198125,Agosto
2020,8,860037234,Lotería de Cundinamarca,95,Guaviare,1,Impuesto a foráneas,Ordinario,274800,Agosto
2020,8,890399027,Lotería del Valle,41,Huila,1,Impuesto a foráneas,Ordinario,1733100,Agosto
2020,8,890801007,Lotería de Manizales,27,Chocó,1,Impuesto a foráneas,Ordinario,351188,Agosto
2020,8,800240153,Lotería del Risaralda,73,Tolima,1,Impuesto a foráneas,Ordinario,4475025,Agosto
2020,8,890980058,Lotería de Medellín,70,Sucre,1,Impuesto a foráneas,Ordinario,14826450,Agosto
2020,8,860026634,Sorteo Extra de Colombia,66,Risaralda,2,Renta del monopolio - Porcentaje de ingresos,ExtraOrdinario,47353974,Agosto
2020,8,860037234,Lotería de Cundinamarca,66,Risaralda,1,Impuesto a foráneas,Ordinario,3391200,Agosto
2020,8,800244699,Lotería del Huila,25,Cundinamarca,1,Impuesto a foráneas,Ordinario,2995000,Agosto
2020,8,890201725,Lotería Santander,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,5548875,Agosto
2020,8,860037234,Lotería de Cundinamarca,11,Bogotá D.C.,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,321244800,Agosto
2020,8,860026634,Sorteo Extra de Colombia,11,Bogotá D.C.,1,Impuesto a foráneas,ExtraOrdinario,27645000,Agosto
2020,8,890801007,Lotería de Manizales,13,Bolívar,1,Impuesto a foráneas,Ordinario,1094813,Agosto
2020,8,899999270,Lotería de Bogotá,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,23266875,Agosto
2020,8,899999025,Lotería de la Cruz Roja,44,La Guajira,1,Impuesto a foráneas,Ordinario,2846250,Agosto
2020,8,890399027,Lotería del Valle,88,San Andrés,1,Impuesto a foráneas,Ordinario,40800,Agosto
2020,8,809008775,Lotería del Tolima,19,Cauca,1,Impuesto a foráneas,Ordinario,1444500,Agosto
2020,8,860026634,Sorteo Extra de Colombia,54,Norte De Santander,3,Impuesto a ganadores,ExtraOrdinario,3525402,Agosto
2020,8,809008775,Lotería del Tolima,20,Cesar,1,Impuesto a foráneas,Ordinario,387900,Agosto
2020,8,891801039,Lotería de Boyacá,18,Caquetá,1,Impuesto a foráneas,Ordinario,179250,Agosto
2020,8,860026634,Sorteo Extra de Colombia,18,Caquetá,1,Impuesto a foráneas,ExtraOrdinario,64350,Agosto
2020,8,890000474,Lotería del Quindio,95,Guaviare,1,Impuesto a foráneas,Ordinario,75450,Agosto
2020,8,890980058,Lotería de Medellín,66,Risaralda,1,Impuesto a foráneas,Ordinario,5550000,Agosto
2020,8,890000474,Lotería del Quindio,99,Vichada,1,Impuesto a foráneas,Ordinario,750,Agosto
2020,8,860026634,Sorteo Extra de Colombia,17,Caldas,1,Impuesto a foráneas,ExtraOrdinario,2511600,Agosto
2020,8,800123949,Lotería del Meta,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,206100,Agosto
2020,8,800123949,Lotería del Meta,94,Guainía,1,Impuesto a foráneas,Ordinario,67725,Agosto
2020,8,891801039,Lotería de Boyacá,17,Caldas,1,Impuesto a foráneas,Ordinario,18971625,Agosto
2020,8,891500650,Lotería del Cauca,94,Guainía,1,Impuesto a foráneas,Ordinario,42751,Agosto
2020,8,890801007,Lotería de Manizales,88,San Andrés,1,Impuesto a foráneas,Ordinario,57188,Agosto
2020,8,890000474,Lotería del Quindio,19,Cauca,1,Impuesto a foráneas,Ordinario,1385850,Agosto
2020,8,891500650,Lotería del Cauca,76,Valle Del Cauca,1,Impuesto a foráneas,Ordinario,121085100,Agosto
2020,8,890980058,Lotería de Medellín,5,Antioquia,3,Impuesto a ganadores,Ordinario,263737518,Agosto
2020,8,800123949,Lotería del Meta,18,Caquetá,1,Impuesto a foráneas,Ordinario,96750,Agosto
2020,8,890201725,Lotería Santander,70,Sucre,1,Impuesto a foráneas,Ordinario,121875,Agosto
2020,8,891801039,Lotería de Boyacá,54,Norte De Santander,1,Impuesto a foráneas,Ordinario,4187625,Agosto
2020,8,899999270,Lotería de Bogotá,5,Antioquia,1,Impuesto a foráneas,Ordinario,37552500,Agosto
2020,8,800244699,Lotería del Huila,41,Huila,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,98435520,Agosto
2020,8,899999270,Lotería de Bogotá,27,Chocó,1,Impuesto a foráneas,Ordinario,573750,Agosto
2020,8,800244699,Lotería del Huila,50,Meta,1,Impuesto a foráneas,Ordinario,458325,Agosto
2020,8,890801007,Lotería de Manizales,85,Casanare,1,Impuesto a foráneas,Ordinario,259313,Agosto
2020,8,800244699,Lotería del Huila,20,Cesar,1,Impuesto a foráneas,Ordinario,394425,Agosto
2020,8,901336159,Sorteo Extraordinario - Asociado,11,Bogotá D.C.,3,Impuesto a ganadores,Ordinario,40964,Agosto
2020,8,899999270,Lotería de Bogotá,18,Caquetá,1,Impuesto a foráneas,Ordinario,410625,Agosto
2020,8,891801039,Lotería de Boyacá,50,Meta,1,Impuesto a foráneas,Ordinario,16577625,Agosto
2020,8,899999025,Lotería de la Cruz Roja,91,Amazonas,1,Impuesto a foráneas,Ordinario,148500,Agosto
2020,8,899999025,Lotería de la Cruz Roja,23,Córdoba,1,Impuesto a foráneas,Ordinario,4234500,Agosto
2020,8,860026634,Sorteo Extra de Colombia,15,Boyacá,1,Impuesto a foráneas,ExtraOrdinario,2393625,Agosto
2020,8,890980058,Lotería de Medellín,99,Vichada,1,Impuesto a foráneas,Ordinario,30900,Agosto
2020,8,891801039,Lotería de Boyacá,15,Boyacá,3,Impuesto a ganadores,Ordinario,202962881,Agosto
2020,8,809008775,Lotería del Tolima,47,Magdalena,1,Impuesto a foráneas,Ordinario,520650,Agosto
2020,8,891500650,Lotería del Cauca,47,Magdalena,1,Impuesto a foráneas,Ordinario,454050,Agosto
2020,8,891801039,Lotería de Boyacá,88,San Andrés,1,Impuesto a foráneas,Ordinario,947625,Agosto
2020,8,899999025,Lotería de la Cruz Roja,17,Caldas,1,Impuesto a foráneas,Ordinario,5272125,Agosto
2020,8,809008775,Lotería del Tolima,73,Tolima,2,Renta del monopolio - Porcentaje de ingresos,Ordinario,156639960,Agosto
2020,8,890801007,Lotería de Manizales,19,Cauca,1,Impuesto a foráneas,Ordinario,886313,Agosto
2020,8,800244699,Lotería del Huila,85,Casanare,1,Impuesto a foráneas,Ordinario,296100,Agosto
2020,8,899999270,Lotería de Bogotá,66,Risaralda,1,Impuesto a foráneas,Ordinario,2910000,Agosto
2020,8,891801039,Lotería de Boyacá,94,Guainía,1,Impuesto a foráneas,Ordinario,2250,Agosto
2020,8,890000474,Lotería del Quindio,17,Caldas,1,Impuesto a foráneas,Ordinario,4173000,Agosto
2020,8,800123949,Lotería del Meta,15,Boyacá,1,Impuesto a foráneas,Ordinario,2325825,Agosto
2020,8,809008775,Lotería del Tolima,73,Tolima,3,Impuesto a ganadores,Ordinario,30858381,Agosto
2020,8,860026634,Sorteo Extra de Colombia,88,San Andrés,1,Impuesto a foráneas,ExtraOrdinario,283725,Agosto
2020,8,890399027,Lotería del Valle,18,Caquetá,1,Impuesto a foráneas,Ordinario,271800,Agosto
2020,8,890000474,Lotería del Quindio,50,Meta,1,Impuesto a foráneas,Ordinario,366300,Agosto
2020,8,800240153,Lotería del Risaralda,19,Cauca,1,Impuesto a foráneas,Ordinario,1984725,Agosto
2020,8,809008775,Lotería del Tolima,88,San Andrés,1,Impuesto a foráneas,Ordinario,40500,Agosto
2020,8,890201725,Lotería Santander,81,Arauca,1,Impuesto a foráneas,Ordinario,703875,Agosto
2020,8,891801039,Lotería de Boyacá,41,Huila,1,Impuesto a foráneas,Ordinario,6756375,Agosto
2020,8,899999025,Lotería de la Cruz Roja,27,Chocó,1,Impuesto a foráneas,Ordinario,957375,Agosto
2020,8,899999025,Lotería de la Cruz Roja,99,Vichada,1,Impuesto a foráneas,Ordinario,2625,Agosto
2020,8,890399027,Lotería del Valle,63,Quindio,1,Impuesto a foráneas,Ordinario,3670800,Agosto
2020,8,899999025,Lotería de la Cruz Roja,97,Vaupés,1,Impuesto a foráneas,Ordinario,4875,Agosto
2020,8,800244699,Lotería del Huila,81,Arauca,1,Impuesto a foráneas,Ordinario,128475,Agosto
2020,8,860026634,Sorteo Extra de Colombia,86,Putumayo,1,Impuesto a foráneas,ExtraOrdinario,894075,Agosto
2020,8,809008775,Lotería del Tolima,13,Bolívar,1,Impuesto a foráneas,Ordinario,1690425,Agosto
